ID,AMNH160033,AMNH154523,AMNH154517,AMNH154518,AMNH194008,AMNH194013,AMNH155116,AMNH155118,AMNH155119,AMNH157087,AMNH155120,AMNH154515,AMNH108877,AMNH154531,AMNH108871,M60755,M09349,M09309,M07161,M06966,JM20259,JM20237,JM20236,JM18941,JM15131,JM15024,JM07188,U05775,DCM10005,CM15496,CM15495,CM15494,CM07886,CM07288,CM07028,CM07009,CM07001,CM06317,M15158,CM01223,CM01210,CM01035,CM01033,CM01023,CM01022,M22902,M09097,M08615,AMNH183379,AMNH109407,AMNH194015,AMNH65690,AMNH35688,AMNH154521,AMNH196840,AMNH196848,M12410,M08096,M03789,NQG0006,M07943,CM07924,CM07007,CM06316,CM01219,M05044,M09081,M08673,U02261,U00489,U00458,U00306,U00457,M03571,M03502,M03462,M03354,M03291,M03023,J09486,J07038,J06411,J04820,J04578,J04577,J03853,J03611,M06371,M07863,J03544,NQG0004,NQG0003,NQG0002,NQG0001,M63488,M63485,M63372,M63361,M62857,M62855,M49643,M16042,M16041,M15817,M13970,M11214,M10934
X SUR right squamosal 3,-6.396667862,-3.662916183,1.695615959,13.22026062,16.24187469,2.421522522,-2.441545105,-0.24548254,14.00519714,7.668517303,14.69105225,21.10223999,13.98173676,18.29195099,17.09367676,2.547600365,10.28097305,11.69468536,4.709142685,9.105632019,-3.267202759,3.811720276,20.73093719,1.889967537,20.51523438,-1.197245693,12.58416748,3.333983231,11.14844437,-9.87253952,5.799474716,4.778857803,-10.36594696,8.211537933,8.116384888,-8.666526794,10.2732338,-8.924146271,-8.770315552,7.721272278,-5.554676437,4.632933426,3.751319122,-7.935655975,-6.981760406,3.108748055,11.52692032,-1.523224449,12.68233109,7.587506104,12.62511673,9.359070587,13.58417053,12.08425064,14.79344482,0.817017078,6.998980713,11.24738922,14.35052338,2.520655251,2.9539011,4.978908539,-5.447996521,-7.781496429,3.693812943,14.80017395,10.83563919,-1.152911377,3.097641373,0.877009392,8.566931152,-5.786394501,5.346752167,-8.809766388,-11.86123962,1.536024761,-3.035943794,-2.033401108,-0.280455995,-12.15775909,-10.88271942,-10.46979675,-0.574164295,-14.59837799,-14.30686493,-10.33228912,15.33520355,7.810865784,10.51287918,7.71446228,2.548466873,4.368152618,2.104650688,12.15191879,7.848781586,8.064133453,4.227717209,3.934727859,6.445210266,3.486579132,3.162862015,6.935162354,2.549663162,10.19868164,6.037799454,9.006151581,9.549315643
Y SUR right squamosal 3,0.410102797,2.003111076,2.965870667,-20.002388,-21.28666534,2.312045479,2.939062309,-0.72281251,-20.01730194,-26.84789429,-21.44264069,-18.21721802,-20.30683746,-22.44076385,-11.43175201,-38.0582489,-32.09327698,-28.60269775,-33.07857361,-31.42851257,-32.51970825,-5.457195282,-1.09419241,-28.76496277,1.75387001,-28.37914429,-28.39199219,-36.43681641,-24.67031097,-5.493366241,-28.02413025,-24.48383484,-7.610820007,-21.67867126,-26.66125793,-6.446437073,-25.17849731,-5.785955048,-25.44724274,-23.11603088,-4.918951416,-21.05504303,-26.44269409,-5.045209885,-6.954623413,-7.473749542,-9.750312042,-11.27293167,-30.31286011,-28.46500244,-32.00792236,-30.47285156,-29.48004761,-31.35950623,-21.23882141,0.477741194,-27.69437256,-15.4325943,-6.352681732,42.82313538,-26.34044189,-22.82732086,-6.91828537,-4.286702728,-25.7406311,-10.11553345,-14.23859253,-8.906043243,-34.17743835,-34.49338989,-31.08780518,0.183344102,-33.4598999,-35.24468689,-39.55378418,-33.6545105,-36.0034668,-33.60319214,-5.338188171,-22.43596039,-24.2020874,-28.86034546,-29.31661682,-19.52014923,-18.25482635,-33.24423218,-10.06700363,-8.676291656,-34.12910156,-4.730739212,53.71317139,48.32314148,43.86685181,43.8476532,-28.64767761,-27.11181335,-35.58845215,-29.28968811,-39.81328735,-37.45328064,-35.63321228,-32.7226593,-31.18371887,-48.37935181,-32.95010681,-32.80163269,-25.03320465
Z SUR right squamosal 3,-3.616057587,-4.285861588,-4.968545151,9.733695984,10.52331009,-3.777737808,-5.524756622,-1.123976231,11.77113647,20.36137085,12.34771118,9.085314178,10.73937988,11.8509697,-2.883171654,-0.448812485,26.10690613,31.05019226,31.33280334,30.11516418,-27.83803406,-19.23323517,-20.66527557,-15.88644257,-22.89925079,-17.94260254,-24.96014557,-12.97531738,-1.971738625,-27.67285156,3.438558578,1.735367203,-22.8907608,0.709435081,1.84309845,-26.33743286,1.368177414,-24.82822418,-11.33576202,1.553573608,-25.12735138,0.38675561,7.645291901,-33.06965027,-28.1168396,-15.35281372,-11.81692505,-21.96789703,20.71570892,21.8547287,20.81063538,20.6304184,17.93871613,-5.205970764,9.152468109,-3.314175415,30.61343384,-10.5208992,-14.33028717,16.45598907,1.54257679,2.022754288,-30.73832703,-27.87802734,2.462276649,-16.67898254,-7.171748352,-20.59559784,-10.16123428,-9.383053589,-13.52132874,-0.043750742,-9.402341461,-20.91066895,-22.07472076,-16.78821106,-27.01194458,-29.15856323,-30.87711487,-11.21822128,-18.49117432,-23.11484375,-29.55184631,-11.1122551,-16.55131683,-19.23432007,7.120101929,-14.73349609,24.25760498,-19.69163666,14.51190796,20.84887848,16.14401398,20.88716736,-8.831581879,-8.706840515,-5.059579849,-8.165801239,-10.017202,-2.596695518,-5.966009903,-3.611729813,27.85619202,-10.92943268,35.51152039,38.89735413,22.34295502
X SUR right squamosal 22,2.592919731,7.287845612,11.01794434,20.95118103,23.69858856,12.05639114,7.434828949,7.817996216,20.90500641,16.13011322,22.01270752,29.35231018,20.81858826,28.73197021,15.79038391,8.435067749,9.382072449,15.27791138,8.764030457,12.77612152,0.190763068,12.80240326,12.10679245,10.42606964,10.05318222,2.206726646,14.91874695,13.58425903,22.18560181,-20.05766602,18.85079041,15.27907562,-19.80496216,18.24544067,20.61795044,-19.34319305,21.99518127,-19.50575104,-13.70659485,18.61148834,-12.91173859,14.80009918,15.55182953,-20.75918121,-18.77223358,-5.404836273,10.49440384,-13.01254883,24.86981506,15.44021759,23.43305511,20.27185822,24.65291748,6.761009979,24.36110535,9.301187897,13.76587219,9.101412964,12.78209991,2.996359062,14.75391846,15.27146454,-18.99601593,-18.23324738,15.10919037,13.93430481,9.435957336,-13.3259201,13.06504822,9.360874176,16.79425964,-1.936247635,13.58469849,-0.054487002,-2.077454948,12.23261032,6.298720932,-10.69988022,-9.722877502,-16.32040863,-17.53064117,-6.529141998,1.727288437,-18.51737213,-18.81866455,-5.972981644,19.00522461,6.433396149,15.8320282,-0.256197953,5.388640213,8.334626007,3.262405777,13.32219543,14.07769775,14.27705383,12.18300629,10.43387833,13.9523819,10.70738831,10.33892517,14.53315277,11.06908646,16.57939148,14.45102234,17.28335266,9.088893127
Y SUR right squamosal 22,1.041140842,1.603573036,3.175206757,-14.24410095,-13.60747528,2.423284721,2.993987846,-0.691729784,-14.52894135,-19.66228027,-14.67732697,-10.49321899,-13.13788605,-13.73947449,-2.884571266,-31.54510193,-22.24040222,-20.6812027,-24.79612427,-23.12937317,-36.35619812,-9.808748627,6.015792465,-29.24615479,7.002719116,-31.51020203,-31.62915955,-28.16309814,-19.28231659,-4.895271301,-22.8944809,-19.64570465,-4.066553116,-17.58736267,-21.04395447,-5.335168839,-20.21469421,-4.791558456,-22.78604431,-19.00066376,-3.999845505,-17.48403473,-21.14460449,-3.010565948,-5.02053299,-2.80943985,-1.651559067,-10.10379715,-19.77939148,-19.90965576,-20.35550842,-22.20425568,-20.54095764,-40.78165894,-13.94378052,0.065810931,-21.94871216,-4.243543625,1.698994446,52.35879517,-22.45585327,-19.34470367,-4.363158035,-3.412274551,-22.02854462,0.482140779,-6.157064438,-0.851266766,-27.59735413,-25.83366699,-23.57221375,2.44961338,-25.25259857,-35.79512329,-40.5361084,-31.84363708,-37.48944397,-26.22359924,-5.455764771,-24.47958679,-25.77983093,-32.38759155,-32.96596375,-20.09858551,-19.5786377,-36.32394104,-4.901203537,0.276607418,-24.56351471,-1.354033279,62.69155884,57.18353882,52.97353516,52.94366455,-20.87359924,-20.45447235,-28.60673523,-23.57824554,-30.09346313,-30.22572632,-28.69729614,-26.99275208,-24.56812592,-40.18923035,-25.98439941,-27.58347473,-15.97989349
Z SUR right squamosal 22,-11.78587799,-12.85816956,-12.17393799,6.42315979,6.008649826,-11.31709747,-12.68496017,-6.717485809,8.662194061,17.00501099,8.177580261,4.171282196,5.561045837,7.527089691,-10.57320709,-3.695495605,18.56822815,25.29627228,25.57177582,22.95859528,-17.06691132,-20.49867401,-25.02693024,-9.288349915,-27.04738159,-8.569137573,-14.84133301,-16.8883194,-2.235773659,-25.45095062,3.373262024,0.356869602,-19.18200073,-0.791872168,1.978371048,-22.52203522,2.837376785,-21.47700195,-23.52992249,1.615302277,-23.11578064,0.645849276,7.485428619,-26.10631714,-23.24613495,-17.94251099,-16.7924408,-23.71935425,17.22608795,18.59922791,17.48265381,16.13304749,14.52890778,2.134082794,5.613378906,-9.159675598,27.82500916,-18.13045349,-18.9118515,13.60837097,1.3872365,1.044037247,-25.87417603,-25.42657928,3.151310921,-22.61486664,-13.2453949,-22.47870483,-13.39444733,-13.05752716,-16.61915894,-12.49957809,-13.47716217,-14.68513031,-15.79888458,-13.7577774,-21.22355652,-30.9312439,-28.69743042,-1.433302975,-9.121702576,-11.30243149,-18.66854553,-1.524325848,-6.658391571,-7.864842224,-1.588100243,-20.16959991,18.07680969,-25.40732117,14.8895462,18.47075806,13.48079529,18.34926147,-12.60081024,-12.23603058,-8.312337494,-10.6127243,-14.72471924,-5.97666893,-10.64140549,-5.846638107,24.68008118,-16.48337708,31.80365906,35.44282227,17.19888458
X SUR right squamosal 21,3.861874008,9.095288849,12.26698227,21.12583618,23.91328888,13.49214783,8.666937256,8.873957825,21.18397675,16.24033051,22.27064819,29.5329834,20.75679321,29.15537415,15.04010468,7.788565063,7.743527222,14.16494446,7.782807159,11.82442322,1.830737305,13.84052582,11.89008331,11.61276169,9.6009552,3.636328506,16.52398529,12.18412018,23.00305481,-20.59287415,19.39644775,15.69952393,-20.51028595,18.58450012,21.13546906,-19.70185089,22.45529938,-19.7602066,-13.9708313,19.0508316,-13.51106567,15.41845398,16.46121063,-21.29878693,-19.20153656,-6.115559006,10.06708832,-13.45020905,25.03352661,15.78539886,23.84033356,20.11363068,24.16729279,6.793009186,24.52493286,10.20099564,13.12369385,7.944982147,12.52385559,3.588301468,15.25180817,15.65837097,-19.58792572,-18.58334656,16.02492065,13.14060059,8.71765213,-14.60482178,12.28662491,8.651533508,15.8408432,-0.068624997,12.55787582,1.068363953,-1.149993801,12.97824554,7.417204285,-11.45781479,-10.31137238,-15.03861847,-16.47163849,-4.575003815,3.227745438,-18.06268616,-18.31851349,-4.31843071,19.55052032,5.735996246,14.3147171,-0.476578712,5.513137817,9.19990921,3.848294449,13.82756042,13.29699097,13.76976776,11.55169754,9.947566223,12.75863495,9.780964661,9.341587067,14.06687927,10.47701187,15.40990906,13.88818359,16.67359619,7.636870575
Y SUR right squamosal 21,1.085102844,1.610750008,3.037919617,-14.56348114,-14.07380981,2.479277802,3.077032661,-0.536826515,-15.10369263,-20.24911041,-14.97523193,-11.34483337,-13.50391388,-14.44122162,-3.666558838,-30.85872498,-22.23150177,-20.3816452,-24.26053772,-22.79110565,-36.46671753,-9.122942352,5.25291481,-28.91976929,5.995173645,-31.99651184,-31.39105835,-26.7809845,-20.00559998,-6.282394409,-23.5825592,-20.13391724,-5.183283234,-17.99060059,-22.10338898,-6.734727478,-21.020784,-6.104339981,-21.17331848,-19.78043213,-5.109771347,-18.00950317,-22.09490967,-4.97751236,-6.956825256,-3.785572433,-2.190234566,-11.66956558,-20.45675659,-20.52280121,-20.86690521,-22.70843201,-21.12801361,-39.5447998,-14.63373718,0.182108474,-21.19364319,-5.24313736,1.422711372,52.91309814,-23.28834991,-19.90812378,-6.602600098,-4.638739777,-22.67914429,0.062002927,-6.749959564,-2.333311844,-26.39532166,-24.88557281,-22.55267029,1.69258194,-24.24009399,-35.42061768,-39.83281555,-31.28203735,-36.54367981,-26.15466919,-6.68945694,-25.39949493,-26.79933777,-32.66095581,-33.21712952,-21.08836212,-20.60158539,-36.61511536,-5.865052795,-0.21265893,-23.61881714,-2.245737648,62.9720459,57.35148926,53.45834351,53.40847778,-20.35851135,-19.96888123,-27.68850098,-22.8596756,-29.18416138,-29.36516113,-27.76917114,-26.23510742,-23.68434906,-39.72240906,-25.3350769,-27.0513855,-15.88401489
Z SUR right squamosal 21,-10.64043655,-11.20770721,-11.03855362,5.305481339,4.492077255,-10.26203537,-11.17353897,-5.824187469,7.486779785,15.47534637,6.669437408,2.348600578,4.273374557,5.700461578,-11.62181244,-4.39066124,18.45048981,24.6364212,24.74986572,22.24645996,-17.2519577,-19.75157318,-26.6840332,-10.13891754,-28.61399231,-8.79017868,-14.94871826,-18.37131195,-3.981628799,-25.32547455,1.631087112,-0.992823124,-18.92974091,-1.987077141,0.120071137,-22.42158813,0.735872602,-21.23759918,-23.62872314,0.27514956,-23.22888794,-0.367476463,6.123293304,-26.20401306,-22.97637634,-18.6292099,-17.99154205,-24.07182312,14.74083405,17.11045074,14.84904785,14.21265717,12.15880661,3.840903473,3.900054932,-7.976219177,26.91209412,-19.52113953,-20.06027832,14.54609833,-0.334366035,-0.291224623,-25.50084381,-25.21607056,1.821467018,-23.99344025,-14.14924011,-22.70503693,-14.45859528,-14.37210999,-17.69658051,-12.25348206,-14.49114227,-15.59473114,-16.65307007,-15.03434143,-22.09074249,-29.33126831,-29.43873901,-0.831744194,-8.268663788,-11.80050964,-18.7561264,-0.93271122,-6.174544907,-8.084604645,-2.456414223,-21.29263306,17.15847321,-26.42073364,16.05589142,19.44854126,14.47578888,19.17799683,-13.68408051,-13.09941254,-9.499897766,-11.49483795,-16.06575928,-6.667057037,-11.33488388,-6.96558609,23.59212952,-17.6325592,30.26605225,34.34586792,17.01712189
X SUR right squamosal 20,-5.084983444,-1.938441849,3.246811676,14.57344971,17.61377563,3.95948143,-0.968451214,0.941353893,15.18266602,9.107888794,15.95141754,22.67983856,15.18138733,20.22592926,17.36915741,3.140169144,9.734170532,12.18063889,5.210131073,9.546146393,-2.473376465,5.296895218,20.14446411,3.282435608,19.4381485,-0.512084532,13.36086578,4.599914551,12.83572083,-11.37549286,7.767759705,6.449978638,-11.83690796,9.761190033,10.1663414,-10.30038223,12.06685791,-10.49301834,-10.08301544,9.429553986,-6.548583221,6.179722977,5.607853699,-10.08281021,-8.803134918,2.023960876,11.83399277,-2.963336754,14.82639465,9.154323578,14.68397217,11.09912415,15.46352844,12.38177185,16.40066071,2.132984161,7.83351593,11.27733002,14.36898041,2.403143501,4.712734604,6.508746338,-7.720612335,-9.338677979,5.431383514,15.01391144,10.90506363,-2.874778366,4.408822632,2.043212509,9.326210022,-4.690618515,6.350995255,-7.34474411,-10.25249405,3.222507477,-1.362680626,-3.765981674,-1.737529182,-12.71194458,-11.69412766,-9.579499817,0.02894485,-15.33994598,-15.04795532,-9.57385025,16.30676422,7.800064087,10.9826088,6.877984619,2.600495148,4.576486969,2.09115715,12.1371254,8.501966858,8.952600861,5.143097687,4.672705078,7.378149414,4.344052887,4.082404327,7.904367065,3.618847275,10.96646957,7.286381531,10.11012573,9.067897797
Y SUR right squamosal 20,1.313214684,2.820323181,3.568684387,-19.72617035,-20.75554199,2.997913933,3.558740997,-0.250400662,-19.67783966,-26.45175171,-21.0184494,-17.85477142,-19.75697937,-22.05754242,-10.48052292,-37.20539856,-31.26850586,-27.84817505,-32.21021423,-30.65780334,-33.57129517,-5.410830688,-0.084155637,-29.28835449,2.488301277,-29.21621704,-29.28327637,-35.51191406,-24.59507904,-5.747049713,-28.18451233,-24.36136169,-7.332808685,-21.499823,-26.50550842,-6.672071838,-25.32692871,-5.806690216,-24.75926819,-23.17823639,-5.099145126,-21.07882385,-26.40047913,-5.02752037,-6.951622772,-7.004476166,-9.041148376,-11.50936203,-29.85740051,-28.30840759,-31.38129883,-29.93110046,-29.04830322,-32.6616333,-20.86862793,1.027166748,-27.04656982,-14.28437042,-5.431858826,44.2137207,-26.54870911,-22.84441681,-7.142887878,-4.431600952,-25.86599121,-9.06379776,-13.28580627,-7.950170135,-33.58796387,-33.67262878,-30.21217346,0.974530506,-32.64715881,-35.71008301,-40.2651947,-33.92328186,-36.46829529,-33.13737793,-5.495973206,-23.13062286,-25.08956451,-30.13346863,-30.4657135,-20.18874054,-19.12288513,-34.27138977,-9.588076019,-7.739398193,-33.12711182,-4.232649994,55.05687256,49.77868958,45.22779846,45.19483948,-27.62277832,-26.42909241,-34.77740173,-28.53301392,-38.66521912,-36.62843018,-34.87093201,-32.10095825,-30.58003235,-47.66087036,-32.1916687,-32.32896118,-24.07745514
Z SUR right squamosal 20,-4.45150528,-5.019828033,-5.536340332,9.193196106,9.811928558,-4.535680771,-6.142565536,-1.674603081,11.31249924,19.64994965,11.57130127,8.278886414,9.853639221,11.17816238,-4.334968948,-1.39515934,24.55597076,29.84463501,29.98385315,28.61552124,-26.79772644,-19.51296539,-21.93627472,-15.40236664,-24.16360931,-16.96348572,-23.916922,-14.25673218,-2.041608429,-27.81239624,3.368153381,1.543512154,-22.70832977,0.592405128,2.270702362,-26.34657593,1.459029675,-24.76686401,-12.66052933,1.630650902,-25.22879791,0.456200314,7.732318878,-32.99124451,-28.0598877,-16.22341614,-13.04466553,-22.79329987,19.84377594,21.04042358,19.80633087,19.61707611,17.34035797,-3.800420761,8.646140289,-3.782722092,29.75926819,-12.06517639,-15.33277435,16.44248505,1.433282852,1.837484932,-30.83304749,-27.88410645,2.418192482,-18.17107239,-8.442584229,-21.65603943,-11.26032257,-10.65730286,-14.62007904,-1.480923462,-10.64916611,-20.64737396,-21.70089417,-16.80312653,-26.93890076,-29.10046997,-31.17458801,-9.940177155,-17.43323822,-21.99809418,-28.35718384,-9.906386566,-15.35640106,-18.0006424,6.084425354,-15.84767609,22.7334549,-20.75629272,14.89215393,21.00257263,16.28654633,21.03577118,-9.936567688,-9.698821259,-6.180906296,-9.010579681,-11.32867966,-3.741270447,-7.08837738,-4.458975601,26.83431091,-12.21596603,34.47938538,38.01030273,21.29302979
X SUR right squamosal 2,-1.071305847,2.911256599,7.655665588,19.03087769,22.28408051,8.227703857,3.500159073,4.693480682,18.99253998,14.17615051,20.22057648,27.83157349,19.4654007,26.42833862,17.99326172,7.003058624,10.18340454,15.10570221,8.576714325,12.82063446,-1.660420036,9.613426208,16.06600189,7.327675629,14.2879364,0.208848691,13.53736572,11.38130493,18.49590149,-16.6125,14.84840851,12.31223068,-16.50262756,15.23287048,17.12793274,-15.97602234,18.11558228,-16.22209015,-13.75017548,15.3004837,-10.13159714,11.47616501,12.14301529,-17.54319458,-15.25979919,-1.981786728,12.03413162,-9.006602478,21.66741333,14.03012695,21.11615906,17.80032349,21.76177826,9.87650528,22.26745453,6.034843826,12.14627609,11.55480042,14.26468201,1.604562569,11.14219513,12.00802612,-15.16022644,-14.7898056,11.32952881,16.35283203,11.28754807,-8.522730255,10.66634598,7.426021576,14.57930908,-3.76636734,11.96221542,-3.386415482,-5.259584808,8.923662567,3.355479431,-8.653894043,-6.668253326,-15.91287384,-16.32662048,-8.799481201,0.068942648,-18.34479675,-18.44259796,-8.786643982,18.44714355,7.947349548,14.72336884,3.065478325,3.224485779,5.583498383,1.66451683,11.66888428,12.8048996,13.09588013,10.11582184,8.633717346,12.57453995,9.280702972,8.786878967,12.64421463,8.878859711,15.73047333,12.6071312,15.12368622,9.873226166
Y SUR right squamosal 2,2.299637794,3.421038818,4.644046783,-16.80904083,-16.69729462,3.767041779,4.349416351,0.199081326,-16.7324646,-22.38921356,-17.35380859,-13.67916565,-15.98502808,-17.4147522,-5.105337143,-34.41612549,-26.30878601,-23.86285553,-28.17950134,-26.72462769,-36.22340698,-7.903438568,4.865130997,-30.4725769,6.723125458,-31.20599365,-31.83626404,-32.37055664,-21.94934235,-4.46215477,-25.65447998,-21.63233337,-4.308854675,-19.21398926,-23.08704224,-4.8025383,-22.90369873,-4.106213379,-24.58840027,-20.88290253,-3.787080383,-19.18105316,-23.59042206,-2.310731316,-4.678775406,-3.889219666,-4.146360397,-9.430489349,-24.29062195,-23.41455994,-25.22192078,-26.0026123,-24.43686218,-38.77821655,-17.14722443,1.291646385,-24.75166016,-7.852056885,-0.718371964,48.97736511,-24.29297485,-21.04174652,-3.854346466,-2.855830193,-24.17287292,-2.75441761,-8.366094971,-2.167354393,-30.9457489,-29.98344116,-27.35975647,3.180083466,-29.53075867,-37.20737,-42.15136108,-34.07967834,-38.54379578,-29.61806946,-4.544377518,-23.98896332,-25.89956055,-32.64541016,-33.09234009,-20.34933319,-19.56618347,-36.6337616,-6.092248154,-2.685946274,-29.10437317,-1.561200428,59.94545288,54.81005249,49.97793884,49.87130432,-23.99692993,-23.49069672,-32.04853516,-26.10516968,-34.3031311,-33.45743103,-31.9348175,-29.8966156,-28.00871277,-44.234375,-29.49205627,-30.3185791,-19.55120392
Z SUR right squamosal 2,-9.86329422,-10.60988464,-10.22113037,8.310956573,8.690732574,-9.548644257,-11.03969727,-5.176879501,10.45188293,19.18655243,10.42608032,6.994918823,8.076242828,10.34395828,-7.907404327,-3.188307381,19.74134979,26.83883362,26.72180786,24.61978149,-21.0187149,-21.37454376,-23.40134583,-11.48057175,-25.82129822,-11.93343964,-18.6528183,-16.19124146,-0.678120613,-27.11708069,5.263852692,2.198580551,-21.30241699,1.0268363,3.98344574,-24.8355011,3.770567322,-23.57311401,-19.23114166,3.03758812,-24.59571381,1.683410263,9.581127167,-30.14818726,-26.33427429,-17.75354919,-15.15361176,-24.46603851,20.04386749,20.96004486,20.10418549,18.82685242,17.23269043,-0.883454514,7.799142456,-8.188234711,28.58117371,-15.75348511,-17.23535156,14.24601593,3.376760101,2.343563461,-28.97775879,-27.09759216,3.967494583,-20.65341339,-11.12581558,-23.15014954,-12.71254044,-12.37096558,-15.96815643,-8.506159973,-12.51447601,-16.33699646,-17.96313019,-14.66216125,-23.65778046,-31.42736206,-29.95346985,-5.144004822,-13.20571899,-15.43432007,-22.47046509,-5.241606522,-10.42978745,-11.61655045,2.279927826,-18.36273804,19.23666687,-23.52468567,13.85673676,18.94506073,14.22610626,18.99648438,-11.89901657,-11.4101799,-7.856895447,-10.14123535,-14.11230927,-5.461177444,-9.616468048,-5.298273468,25.32699432,-15.01885071,32.74759521,36.45005493,17.81659088
